brand,name,info,hieu_luc,gioi_han,chi_tieu_toi_thieu,doi_tuong_khach_hang,link,popup_content
agoda,Giảm 20% Đặt Khách Sạn Thứ 4,[Thứ 4] Voucher Agoda giảm đến 20% đặt khách sạn toàn thế giới,31 Tháng 12 2025,Khách sạn chọn lọc,Không yêu cầu đơn hàng tối thiểu,Người dùng hiện tại,"app.util.quickPopup('093a4c72-de52-4235-b1f5-81c3e06bcb9f','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Khách Sạn Nội Địa,[UOB] Voucher Agoda giảm giá 20% tối đa 500K cho khách sạn nội địa,31 Tháng 12 2024,Tối đa 500K,Không yêu cầu đơn hàng tối thiểu,Khách hàng thanh toán bằng thẻ tín dụng UOB,"app.util.quickPopup('22d55c3c-1d69-4b20-a914-4dd5f68c1a85','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Khách Sạn Nước Ngoài - UOB,[UOB] Voucher Agoda giảm 20% đến 1 Triệu đặt khách sạn nước ngoài,31 Tháng 12 2024,Tối đa 1 Triệu,Không yêu cầu đơn hàng tối thiểu,Khách hàng thanh toán bằng thẻ tín dụng UOB,"app.util.quickPopup('e6055a38-0afc-459e-9332-164723da1996','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% - ACB,[ACB] Voucher Agoda giảm giá 20% tối đa 900K đặt phòng khách sạn,31 Tháng 3 2025,Tối đa 900K,Không yêu cầu đơn hàng tối thiểu,"Khách hàng thanh toán bằng thẻ ACB Visa Infinite, Privilege Visa Signature, Visa Signature, hoặc Visa Platinum","app.util.quickPopup('35ed1ec3-f558-4456-81ef-d135194fb5af','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 1 Triệu - Shinhan Bank,[Shinhan] Nhận e-voucher Agoda 1 Triệu với mỗi 1 Triệu điểm thưởng S.Point,31 Tháng 12 2024,Áp dụng cho đặt phòng khách sạn thanh toán trả trước,Không yêu cầu đơn hàng tối thiểu,Khách hàng thanh toán bằng thẻ tín dụng Signature và Travel Platinum của Shinhan Bank,"app.util.quickPopup('38ac89bb-4889-445d-bf54-ad53e8761ff5','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 4% Vé Hong Kong Disneyland,[Sale Giáng Sinh] Agoda khuyến mãi giảm 4% vé công viên Hong Kong Disneyland,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('e0d726fa-a167-4553-a7f8-347a90bffcb3','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Mua 1 Tặng 1 Workshop Nước Hoa Scentopia Sentosa,[Sale Giáng Sinh] Agoda ưu đãi mua 1 tặng 1 vé workshop nước hoa Scentopia Sentosa,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('8f9592c2-67df-4146-9f05-973f422e9142','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Vé Disneyland Paris Từ 2.6 Triệu,[Sale Giáng Sinh] Ưu đãi Agoda giá từ 2.6 Triệu vé công viên Disneyland Paris,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('caec6ef8-e42d-4a9f-a97b-ed4272670259','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Chỗ Nghỉ Vũng Tàu,Agoda khuyến mãi giảm đến 20% đặt chỗ nghỉ hàng đầu tại Vũng Tàu,31 Tháng 12 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('1e4b4626-cf31-41cb-ab1b-f69183130b22','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 15% Khách Sạn Maldives,Ưu đãi Agoda giảm giá đến 15% đặt khách sạn du lịch Maldives,31 Tháng 3 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('cd1e55e6-da6d-4b39-8a65-e04795824f2a','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 35% Chỗ Nghỉ Jeju,Khuyến mãi Agoda giảm đến 35% đặt chỗ nghỉ du lịch Jeju,31 Tháng 1 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('d2a9970e-5ec4-4713-9e52-efb96f293892','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 25% Chỗ Nghỉ Hồng Kông,Chỗ nghỉ du lịch Hồng Kông: Agoda khuyến mãi giảm đến 25%,31 Tháng 3 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('74630d34-8322-4eaf-a647-7ab80f12a1c0','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 30% Khách Sạn Sầm Sơn,Khuyến mãi Agoda giảm đến 30% đặt khách sạn biển Sầm Sơn,31 Tháng 1 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('84fb13af-ecb3-4481-8992-7f4f8abea075','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Khách Sạn Huế,Ưu đãi Agoda giảm đến 20% đặt phòng khách sạn tại Huế,31 Tháng 3 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('fa5e4c8c-ba02-418f-b1e5-17358cc20f58','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Chỗ Nghỉ Jakarta Từ 120K,Agoda khuyến mãi giá chỉ từ 120K đặt chỗ nghỉ du lịch Jakarta,31 Tháng 3 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('60f9c04f-ca9e-48ce-af68-85311533ff28','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 50% Khách Sạn Đạt Giải Gold Circle,Ưu đãi Agoda giảm đến 50% khách sạn đạt giải thưởng Gold Circle,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('44ef79cf-0531-4b71-b42a-27fb8fd63146','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Vé Máy Bay Jeju Air Giá Rẻ,Agoda khuyến mãi vé máy bay Jeju Air phút chót giá cực rẻ!,22 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('cf7fb48c-ffa8-4b6c-af69-57e78c00e7c0','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Khách Sạn Best Western Giá Rẻ,Ưu đãi Agoda giá rẻ đặt khách sạn & khu nghỉ dưỡng Best Western Thái Lan,26 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('5a17acce-7f81-4b9f-a9e4-7330331a23ec','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 33% Chỗ Nghỉ Quảng Châu,Khuyến mãi Agoda giảm tới 33% đặt chỗ nghỉ du lịch Quảng Châu,31 Tháng 1 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('abed2504-7b41-4032-8ab5-17a911e47c0a','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 25% Khách Sạn Pattaya,Agoda khuyến mãi giảm đến 25% đặt khách sạn ở Pattaya,31 Tháng 1 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('94a15ab8-59f9-497a-88d3-1dd8bb880ec1','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Chỗ Nghỉ Seoul,Ưu đãi Agoda giảm đến 20% đặt chỗ nghỉ khám phá Seoul,31 Tháng 12 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('caa2415b-f0ba-4090-85b5-87543017df46','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Khách Sạn Bắc Kinh Từ 570K,Khuyến mãi Agoda giá chỉ từ 570K đặt phòng khách sạn tại Bắc Kinh,31 Tháng 12 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('bb319968-f41f-4115-8c9c-16130ab96fd3','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 12% T'way Air,Ưu đãi Agoda giảm đến 12% đặt vé máy bay T'way Air sale cuối năm,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('d55f21ba-9ea2-4b8a-80ba-f66046cd06f6','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 10% Khách Sạn Abu Dhabi,Agoda khuyến mãi giảm đến 10% đặt khách sạn hàng đầu Abu Dhabi,30 Tháng 4 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('37b6dd21-31f4-4374-824b-fb8f8f429bb0','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Chỗ Nghỉ Đài Loan,Ưu đãi Agoda giảm đến 20% đặt chỗ nghỉ khám phá Đài Loan,31 Tháng 12 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('0a09b16c-7a3f-4728-aff4-546d84d6fbe6','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 15% Khách Sạn Macau,Agoda khuyến mãi giảm đến 15% đặt phòng khách sạn tại Macau,31 Tháng 1 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('d34e7375-e139-45a2-a476-08ef38538b26','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 25% Chỗ Nghỉ Cô Tô,Chỗ nghỉ tại Đảo Cô Tô: Agoda khuyến mãi giảm giá tới 25% đặt ngay,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('6aaf6404-bff9-4048-8a9f-e63c99675692','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 30% Khách Sạn London,Agoda ưu đãi giảm đến 30% đặt khách sạn du lịch London,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('63af1d06-a92b-47ff-bb62-e78dcb59b949','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Chỗ Nghỉ Cửa Lò,Chỗ nghỉ bãi biển Cửa Lò: Agoda khuyến mãi giảm đến 20%,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('be9b3803-c2cf-432b-afca-909aeb5210cc','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Chỗ Nghỉ Phan Thiết Từ 200K,Ưu đãi Agoda giá chỉ từ 200K đặt ngay chỗ nghỉ khám phá Phan Thiết,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('09385f55-1969-48d5-8e51-8db81c250180','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 30% Khách Sạn Quy Nhơn,Khuyến mãi Agoda giảm giá đến 30% khách sạn tốt nhất Quy Nhơn,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('c851978f-47d0-462c-ad83-dc0ef6d6d770','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 10% Khách Sạn Châu Âu,Ưu đãi Agoda giảm thêm 10% khi đặt khách sạn hàng đầu Châu Âu,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('8ed2f2e9-4e06-4460-9c31-44f166d6c37f','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Chỗ Nghỉ Vịnh Hạ Long,Khuyến mãi Agoda giảm đến 20% đặt chỗ nghỉ khám phá Vịnh Hạ Long,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('2d1918a3-53f7-484a-a0c3-cb8284baac8f','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 5% Khách Sạn Biển Việt Nam,Agoda khuyến mãi giảm thêm đến 5% đặt khách sạn du lịch biển Việt Nam,22 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('e952e05c-897f-427e-9e42-ff10cd506573','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Khách Sạn Sa Pa Từ 100K,Đặt khách sạn du lịch Sa Pa chỉ từ 100K với ưu đãi Agoda,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('47079590-49ab-4745-8b04-e1320d221261','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 30% Chỗ Nghỉ Osaka,Agoda khuyến mãi giảm đến 30% đặt chỗ nghỉ tại Osaka,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('b644f9c9-92b2-41fb-8e1c-0e8237671dd1','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 25% Khách Sạn Phú Quốc,Khách sạn tại Phú Quốc: Agoda ưu đãi giảm thêm tới 25%,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('163ca04c-d322-4e8a-9219-18cb88e99c2a','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 15% Khách Sạn Paris,Khuyến mãi Agoda giảm đến 15% khi đặt phòng khách sạn Paris,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('f8789d7f-d458-4af6-8b2c-48c82a129893','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Chỗ Nghỉ Hội An,Ưu đãi Agoda giảm giá tới 20% đặt chỗ nghỉ khám phá Hội An,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('1a4a2907-41d4-40a0-a403-b4512e6b06a6','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 15% Khách Sạn Boracay,Agoda khuyến mãi giảm đến 15% khách sạn nghỉ dưỡng ở Boracay,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('499fc001-1c54-49bc-be7f-344beef1b231','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Khách Sạn Thượng Hải,Khách sạn tại Thượng Hải: Agoda giảm giá tới 20% đặt phòng ngay,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('77be9dcc-a8df-46b3-84c9-2e2017619aa1','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 15% Chỗ Nghỉ Kuala Lumpur,Agoda khuyến mãi giảm đến 15% đặt chỗ nghỉ khám phá Kuala Lumpur,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('5b22ddab-65aa-4d41-b4ce-94686281bb67','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 25% Phuket,Ưu đãi Agoda giảm giá đến 25% đặt chỗ nghỉ ở Phuket,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('72a87996-ac9a-43af-b5a6-dc12c5185566','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 15% Khách Sạn Bali,Khuyến mãi Agoda giảm tới 15% đặt khách sạn du lịch Bali,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('50fd3f28-30e3-451f-b361-cd0167d41450','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Chỗ Nghỉ Đà Nẵng,Chỗ nghỉ tại Đà Nẵng: Agoda khuyến mãi giảm giá đến 20%,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('17c304f5-d95d-46c3-844d-5a531fbc567f','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Khách Sạn Nhật Bản,Ưu đãi Agoda giảm đến 20% đặt phòng khách sạn ở Nhật Bản,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('a8eeeb02-54d5-4319-9d88-7b95440f9f35','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 50% Khách Sạn & Vé Máy Bay EVA Air,Khuyến mãi Agoda giảm đến 50% đặt combo khách sạn & vé máy bay EVA Air,31 Tháng 10 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('1098642b-4e16-42ca-b2c5-89520195b39c','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 15% Air Macau,Ưu đãi Agoda giảm đến 15% khi đặt vé máy bay Air Macau,31 Tháng 1 2025,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('3be9114b-13d9-47de-a688-ae9ed61be58d','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 25% Cuối Tuần,[Sale cuối tuần] Ưu đãi Agoda giảm giá tới 25% đặt khách sạn giá VIP,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('6d21ee75-2551-4083-896c-249b2a07b7fa','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Khách Sạn Hà Nội,Agoda khuyến mãi giảm giá tới 20% đặt khách sạn ở Hà Nội,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('47e90179-48e6-4582-a233-92de5dd5d448','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Chỗ Nghỉ Nha Trang,Ưu đãi Agoda giảm giá tới 20% cho chỗ nghỉ tại Nha Trang,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('e5a63575-3c0b-4842-82b1-4e8c1c79e572','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
agoda,Giảm 20% Khách Sạn Đà Lạt,Ưu đãi Agoda giảm đến 20% đặt khách sạn khám phá Đà Lạt,31 Tháng 12 2024,---,Không yêu cầu đơn hàng tối thiểu,Tất cả khách hàng,"app.util.quickPopup('6b06e022-b806-4b9c-a353-7467fa4531b4','agoda');app.util.quickConversion('c', 'agoda');",9ce3e5fb-fea0-4a7f-9e9c-8e5076c2a6f2
